Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_Con_5	CPM_Mel_1	CPM_Mel_2	CPM_Mel_3	CPM_Mel_4	CPM_Mel_5	CPM_Mel_6	CPM_Mel_7	CPM_Mel_8	CPM_Mel_9	CPM_Mel_10
ENSMUSG00000026500.7	Cox20	-0.2884264391725755	3.3745222870152274	25.424309726998164	1.2094886205118179e-4	0.174988002150962	11.565788651261364	12.253147565696029	11.167525147952949	11.713789667752147	12.101839450516133	9.347293914480671	9.682129823244297	10.246965414650942	8.004473478784641	9.511496408442017	10.313809795539498	9.681917838187543	10.24931630980237	9.181477736643663	10.104268595623617
ENSMUSG00000032534.19	Cep63	-0.9151281859514131	4.1789451913418	25.41431916362176	1.2118990971759589e-4	0.174988002150962	21.15151428542678	34.98910157152486	24.749650327895726	20.264001104067585	30.529320243618695	11.306959527167134	11.788360425602669	10.883140651037253	18.56692950554714	10.969603979685413	11.714216997135686	12.411950140788962	18.998732671828783	21.200016505662788	11.760950743502821
ENSMUSG00000020267.7	Hint1	-0.22865609440681875	6.568085593360295	25.20696979860216	1.2631706524307324e-4	0.174988002150962	107.10845554160124	105.5441574408817	102.01685135157018	109.67071202313933	101.28070292172349	83.9234575083822	84.26555146334539	95.49444709041666	88.58092374008713	90.15160453727378	91.10216579032503	96.55065061440644	91.18141765854669	81.52653406221792	94.40103230032405
ENSMUSG00000068740.15	Celsr2	0.45455465031075226	3.908249263334945	24.340536453804134	1.5055774154247467e-4	0.1936710262456019	11.343725509157146	11.537054526142365	14.013303757083817	10.146250904427651	13.045754751080255	16.734922216274878	17.241701675119693	15.518131658994664	17.474757181691427	14.86110961684494	17.883578452816195	15.097227815478881	14.936503646602235	20.70119258788249	14.19373623993805
ENSMUSG00000071649.7	B3gat3	-0.19465965745985456	4.707157268129914	23.444004029673817	1.8131359799985366e-4	0.20498451548258495	29.090271615652583	27.808279702667285	29.578850391875378	28.17294668265936	27.796192358403175	24.49582015858079	24.57269036084767	26.537595574971842	24.142756632599998	26.87359848192298	24.109713173426275	24.70455460714726	25.54517098555926	24.099430527760788	23.835327839307116
ENSMUSG00000015478.14	Rnf5	-0.2614806672508032	4.08000768653891	23.422927114757616	1.821173995069887e-4	0.20498451548258495	18.74583024596442	19.175380281381447	18.777827034492315	17.998195073443995	20.202605089685836	15.957277131875488	16.360023748551072	15.131882408331546	13.163550640155712	17.246225975104004	16.142531661642554	16.350357397000842	16.2020442275382	15.557070935773133	16.20861993330465
ENSMUSG00000078974.11	Sec61g	-0.2877998508134514	3.236304906632329	22.878907805842836	2.0432208767092786e-4	0.2164492045215141	11.362230770999163	11.735969259351716	10.499198353384337	10.060748790064498	9.763183631208008	8.009744369313719	8.163684505265007	9.133658750974897	8.895456164035355	8.52654957223787	9.443286399952678	8.756988861349903	9.577486124861057	7.9967709319154485	8.999813830370814
ENSMUSG00000107383.2	Gm4366	-6.650334715072201	2.2776848128901035	22.360245188299686	2.2837246919987217e-4	0.2272244002061285	0.055515785526054545	71.43028069547799	0.06467678657115608	0.04275105718157718	0.04226486420436368	0.06221160675195122	0.21225579713689016	0	0.14370688471785711	0.14484512297119825	0.43526169779341	0.19393672094982753	0.04687187336799864	0.12470597944507522	0.04477519318592445
ENSMUSG00000023020.4	Cox14	-0.24447476245451635	6.0775059509834595	21.535970748761915	2.734587100232679e-4	0.2272244002061285	74.46517365228117	69.58037367663103	75.43469207082504	78.6334445093143	78.5281176917077	64.42011879164549	60.93374114729801	59.391502425493485	55.24092648554428	65.54724631523291	64.21056263534958	70.72723030947171	62.52707907291019	65.40828621894195	67.46129106679284
ENSMUSG00000020018.7	Snrpf	-0.35160927808721276	3.7747817498420715	21.470902621393133	2.774253492796066e-4	0.2272244002061285	15.562925209137292	14.799256150775722	16.492580575644798	16.288152786180905	16.65235649651929	14.681939193460488	10.269915107623378	11.473874799110256	10.749274976895713	14.397605223337106	13.133548620375068	12.695396117561787	12.6866537249383	12.267950727909275	12.686304736011927
ENSMUSG00000039828.8	Wdr70	-0.19953482011689677	4.134518520052552	21.208374533157222	2.9410217457195403e-4	0.2272244002061285	19.96717752753762	20.03071363418166	19.27368239820451	17.969694368656274	18.695158266396867	16.408311280827135	17.062100616003864	16.654158866827363	15.103593583846784	17.004817436818673	17.997124982675345	16.559212327254503	16.92074628584751	16.897660214807694	16.46234602802489
ENSMUSG00000022323.12	Rida	-0.29328287577055623	2.5566259532114968	20.74133428055733	3.2664334510187015e-4	0.2272244002061285	6.883957405230764	6.683535035834198	7.006651878541908	6.341406815267282	6.452435935199521	5.754573624555488	5.208430714359074	4.680432096270718	5.187818538314642	6.083495164790326	5.317762481736879	5.594328488937332	5.952727917735828	5.377945363568869	5.253622667148468
ENSMUSG00000106918.4	Mrpl33	-0.24795492180063383	5.551286990449191	20.664047567024724	3.324108605837614e-4	0.2272244002061285	50.66740692344578	56.412218338171975	50.83595424492867	53.168064781488155	50.80236677364514	41.743988130559266	41.58580886981994	39.37470302348134	41.84744482983999	42.18855615074434	46.23236207431742	48.43942560954538	44.93450260212136	45.81385919863451	48.87958589463419
ENSMUSG00000020312.13	Shc2	0.7672243562833192	1.4125188092154721	20.63062536812059	3.349405062920721e-4	0.2272244002061285	1.609957780255582	2.0886046986981865	1.9187446682776301	1.5105373537490605	1.8314774488557592	2.5195700734540245	2.694015886737452	2.4538187689186293	2.658577367280357	2.2499275768192795	4.371541399577292	3.4610245584892296	4.1559727719625466	2.525296083762773	3.402914682130258
ENSMUSG00000060923.6	Acyp2	-0.2745168218219322	6.042508646872014	20.58590686403501	3.383591820217772e-4	0.2272244002061285	69.43174243125222	76.72141259884673	74.61545277425705	77.60741913695645	74.06213037411328	54.49736751470927	56.93353573971815	63.54936200616116	57.38215906784035	61.46261384744512	58.51431172074886	61.37351307596849	69.07351738664067	61.012400443503054	72.01343570736182
ENSMUSG00000027384.7	Ndufaf5	-0.32902646269201086	5.033952974763902	20.53720064885479	3.4212757931344846e-4	0.2272244002061285	36.67742897088004	40.35979936817734	40.4876683935437	35.99639014688799	35.911046285641	30.157076373008355	30.254614776512113	27.060168090574884	24.746325548414998	27.95510873344126	30.941429386618495	33.819580491789154	29.529280221839144	31.37914207786705	35.7156790979724
ENSMUSG00000039069.20	Mtg2	-0.20559110522264598	3.899665733737494	20.440615475228345	3.497412650029702e-4	0.2272244002061285	15.951535707819673	16.47013990973427	17.009994868214047	15.532884109306377	16.750974512996137	14.44864566814067	14.2537931461927	13.314238875799228	12.876136870719998	13.905131805235031	14.155467389107422	15.216573489909544	14.077185968188926	14.169716914446672	15.283265940795545
ENSMUSG00000031848.16	Lsm4	-0.20544107341432388	4.619360293209036	20.383171510689355	3.5436007419051285e-4	0.2272244002061285	25.389219247248946	26.256744783634346	27.293603933027864	26.24914910948839	29.458610350441482	22.847212579654084	22.760352400678837	23.970174085269942	21.670998215452855	22.27717991297029	23.8258468487784	23.809462048917286	22.889098161372672	24.457960218665377	25.07410818411769
ENSMUSG00000004268.12	Emg1	-0.1784263543936697	5.243062684496469	20.243255931541782	3.6590080548490903e-4	0.2272244002061285	41.24822864585853	42.62742732676394	40.4876683935437	39.373723664232585	41.37730205607204	36.424895753267435	35.316099169776415	38.71580724293837	33.699264466337496	34.76282951308758	36.902622204223896	35.49041993381844	36.747548720510935	36.492087235115136	37.96936382166393
ENSMUSG00000024580.9	Grpel2	-0.20138050630344959	4.08803917947674	19.499520960396445	4.348362165978783e-4	0.24249088764833845	18.33871448544002	19.69255858772576	19.122769896205146	17.798690139929967	18.018920439127047	16.703816412898902	15.478345821982451	16.17702743953763	15.563455614943926	17.912513540771517	15.934363023567444	16.678558001685168	16.608267130060852	15.105011760284736	15.507141906725167
ENSMUSG00000070394.11	Tmem256	-0.30188890634391796	4.818856234714446	19.362951632245473	4.4902781785418434e-4	0.24249088764833845	29.386355805124875	32.522558879728905	31.799420064151736	35.98213979449413	31.571853560659665	23.282693826917743	23.184863994952618	27.537299517864614	25.249299644927497	28.418613126949094	24.80991677422437	31.149221026403065	24.45149394030596	26.577961869231657	26.969591362321825
ENSMUSG00000090266.11	Mettl23	-0.19229819250390257	4.458670172365445	19.20710979673616	4.65864608940899e-4	0.24249088764833845	23.42766149199502	24.86434165116889	23.499232454186707	23.51308144986745	24.443179798190325	21.33858111591927	20.409211263162515	21.175547154001503	19.615989763987496	19.109899890666753	21.460294143379432	21.61648528125385	21.061095100020722	20.825898567327563	23.014449297565164
ENSMUSG00000007610.17	Gtpbp3	-0.2973273813758983	3.707655807997078	19.08919456542927	4.7907788530967226e-4	0.24249088764833845	13.786420072303546	14.12294605786393	15.285280559649886	15.689637985638825	15.52529345106959	10.980348591719391	11.641414104507898	12.882548536822803	11.266619761879998	13.731317657669594	10.749071493332908	13.307042699018934	10.764906916850356	12.548539181660693	13.22360705424302
ENSMUSG00000008822.16	Acyp1	-0.28003738308956927	3.4091079003535953	18.852912133555368	5.068481123194088e-4	0.24249088764833845	12.472546481520256	13.26761270506372	11.878969800235666	11.927544953660034	10.495774610750313	9.611693243176463	9.878058251370657	10.40600922374752	8.737378590845713	11.008229345811067	9.121571232018418	10.711274280152011	10.452427761063698	9.493242685256352	9.432640697834751
ENSMUSG00000002808.8	Epdr1	-0.2264243694144877	7.1412066815547295	18.8455588508075	5.077410371444237e-4	0.24249088764833845	162.88331473344405	143.93470095028647	159.32048425361447	155.64234884572866	159.53577408340476	152.04516690176877	130.4556783941348	123.16806987322119	124.69446386968463	135.8357563223897	128.62929390877426	134.33847478101515	124.78855086340172	141.1048157421026	140.57918153940744
ENSMUSG00000140415.1	Gm52321	-0.4740855295783462	2.7375262410090726	18.741120214195774	5.206168735010092e-4	0.24249088764833845	10.122378227583946	8.254961428188071	6.834180447685492	8.94922130334349	6.663760256221339	6.267819380259085	6.596257080254125	5.657415495006839	5.403378865391428	6.237996629292938	4.731105410797935	7.324840768181947	5.359017521741178	5.923534023641073	5.253622667148468
ENSMUSG00000091803.8	Cox16	-0.18911075923287435	4.810307626534228	18.740060585239068	5.207493861864077e-4	0.24249088764833845	30.885282014328347	32.18440383327301	28.43622716245162	29.198972055017215	31.924060762362696	26.1444277375075	28.491258923374872	27.446417341238	25.13433413715321	25.473428959868063	25.737213434740767	27.38983228183718	27.48254175143654	26.983256302428153	27.49196861615761
ENSMUSG00000026921.21	Egfl7	-0.42958441177699797	5.008086065199957	18.72987903888578	5.220245892605333e-4	0.24249088764833845	34.67886069194208	42.78655911333143	34.6020808155685	44.43259876405255	37.57346427767931	26.035557425691586	27.8544915319642	26.76480101653838	32.86576453497393	37.79492075395133	24.99916099065629	31.298403119441396	30.35734998467379	24.691783930124895	25.4621598583957
ENSMUSG00000028648.14	Ndufs5	-0.26509650644997046	6.696761923751472	18.587917101891957	5.401770805148167e-4	0.24249088764833845	103.25936107846147	116.2457700875448	124.73996236690301	118.29217522142406	121.32833684266	92.94414048741513	93.16396757408425	87.2241690173946	87.05763076207785	94.10104822362179	99.2018182536111	103.5622089872079	99.54023507583979	102.38360912440676	112.52006047622814
ENSMUSG00000073422.12	Hsd17b8	-0.28801829231955545	4.758550680002766	18.545475011367838	5.457416683647845e-4	0.24249088764833845	26.332987601191874	31.030698380658773	31.84253792186584	32.59055592475567	31.938149050430816	20.996417278783536	22.711370293647246	26.49215448665853	25.23492895645571	26.738409700483196	25.055934255585864	25.22669193278141	24.373374151359293	27.12355052930386	27.880020290435624
ENSMUSG00000028998.7	Tomm7	-0.2257895656923674	5.308802874365997	18.41025562152872	5.639064725781288e-4	0.24249088764833845	39.91584979323322	43.72145835941537	46.610404188946475	42.93631176269735	46.02643711855204	36.378237048203474	38.27135296068235	34.876035280463846	33.9004541049425	35.853996106137274	39.07893069319094	40.129983027310466	36.93503621398293	38.17561795762365	41.29765318181765
ENSMUSG00000041203.10	Trir	-0.20629107116827652	4.732671879042088	18.28679034738047	0.00058109023252109595	0.24249088764833845	29.830482089333312	27.967411489234767	29.880675395874107	30.33900024652594	27.71166262999445	24.682454978836645	23.119554518910498	27.923548768527734	24.056532501769283	26.63218994363765	24.37465507643096	25.301282979300574	24.045271037783305	26.687079601246097	25.80543633948779
ENSMUSG00000045886.8	Pam16l	-0.2518170295663926	4.362786327799732	18.27808423853718	5.823240758388224e-4	0.24249088764833845	21.910230020949527	21.9800780196333	24.92212175875214	24.140096955197247	22.048170826609716	18.35242399182561	19.315277539457004	20.35760756436196	16.75622275810214	18.009076956085647	18.243142464036836	19.930727629920735	21.701677369383372	20.030897948365208	20.47718835036278
ENSMUSG00000026211.19	Obsl1	-0.29382925437225954	6.08760695390945	18.05886298240688	6.143889777162289e-4	0.24249088764833845	73.05877375228779	75.88597071936745	75.77963493253786	83.29330974210622	79.45794470420371	70.05026920269707	64.59107180565672	57.323932907237975	51.41832335204928	66.7156636405339	60.747393474645484	56.67427714526114	67.16739453634206	67.74652333353711	69.71497579048436
ENSMUSG00000036504.7	Phpt1	-0.18345951075596695	5.57094972799207	17.93194232560697	6.338621341537327e-4	0.24249088764833845	53.720775127378786	48.95291584282131	51.935459616638326	50.26099289314091	53.19737574522574	44.41908722089317	44.34513423259951	45.89549919644102	41.48817761804535	43.77219616189611	45.551082895162516	45.038073888271484	46.52814629663332	48.47944950927299	48.99898640979665
ENSMUSG00000027131.4	Emc4	-0.18269014871299896	5.412006393852984	17.891542901213814	6.402060190389442e-4	0.24249088764833845	47.09589138793628	46.34713283777881	47.70990956065613	43.87683502069205	46.02643711855204	40.65528501240012	42.48381416539909	43.39623933920909	37.119488322622495	38.2873941720534	42.920588286758864	40.756547818071446	41.04413711257748	39.142089298322986	41.35735343939888
ENSMUSG00000041319.15	Thoc6	-0.24089737602164055	2.8059323448696336	17.87331096272049	6.430924159208747e-4	0.24249088764833845	7.864736282857728	7.320062182104121	7.502507242254104	7.766442054653188	8.326178248259644	7.15433477647439	6.122763378948755	6.97520705609277	6.438068435359999	6.4600924845154415	6.850640634835409	6.131384023875316	6.577686229309143	6.921181859201675	6.029726015704492
ENSMUSG00000010376.17	Nedd8	-0.17936863575067657	5.524557282536929	17.853037983013397	6.463192074585067e-4	0.24249088764833845	46.781301936621965	49.58944298909123	52.64690426892104	48.166191091243626	52.26754873272974	42.49052741158268	42.810361545609695	42.28293267553305	42.58034994190107	42.999688839383055	44.51023970478697	47.14154140011192	45.32510154685469	43.631504558345696	46.79007687929105
ENSMUSG00000016833.15	Mrps18c	-0.20012695242717565	4.060651991870604	17.719851753879308	6.679783086277073e-4	0.24550247673625267	17.746546106495437	18.936682601530226	18.885621678777575	18.311702826108892	17.286329459584742	16.252782263947257	15.723256357140402	13.995855200498848	15.103593583846784	15.662585963952237	16.483171251220007	16.693476210989	17.045737948162174	15.40118846146679	16.313095384071808
ENSMUSG00000027472.15	Pdrg1	-0.19797856023507776	5.607535260313499	17.539632618597814	6.986029969330564e-4	0.25162282743534825	52.48092258396357	53.3091485001061	51.33180960864087	52.72630385727852	56.550388305438595	47.62298496861866	46.12481745474729	46.32718953541745	42.10611722233214	47.54782570067868	44.81303045107804	50.736829842335645	46.80937753684131	42.69620971250763	49.70046443637614
ENSMUSG00000022571.10	Pycr3	-0.21143170795824112	2.949156920852848	17.333617158235686	7.355702972401551e-4	0.25538515535930834	8.604946756538455	8.215178481546202	8.321746538822081	8.94922130334349	8.213471943714675	7.247652186602317	6.743203401348895	6.702560526212922	7.6739476439335705	7.193974440902846	7.531919813990313	7.5486139077394405	7.765107021298442	7.139417323230556	7.522232455235307
ENSMUSG00000107877.3	4933427D14Rik	-2.2091746763564784	-1.1739842498637127	17.323668394600016	7.374106323884742e-4	0.25538515535930834	0.2035578802622	0.11934883992561067	1.789391095135318	0.45601127660348995	1.8033008727195168	0.21774062363182928	0.16327369010530013	0.22720544156653974	0.1149655077742857	0.23175219675391717	0.1892442164319174	0.2983641860766577	0.28123124020799184	0.12470597944507522	0.029850128790616298
ENSMUSG00000035443.11	Thyn1	-0.18913864711326375	3.1902154149210764	17.067294687732197	7.86676736815054e-4	0.25926064244468044	10.399957155214219	10.005411080430362	9.658400127959307	9.576236808673288	9.904066511889221	8.662966240209208	8.604523468549317	8.679247867841818	7.990102790312856	8.401017132329498	8.49706531779309	9.398471861414718	8.796288235394412	8.77618330344717	9.104289281137971
ENSMUSG00000052951.7	C130021I20Rik	-1.3491452386900553	-0.5145522751928913	17.0551501100913	7.891011013871753e-4	0.25926064244468044	0.8512420447328364	0.3381550464558969	1.2288589448519653	1.8097947540201007	1.38065223067588	0.2643993286957927	0.2612379041684802	0.47713142728973346	0.43112065415357137	0.43453536891359473	0.7759012873708613	0.25360955816515907	0.3749749869439891	0.4364709280577633	0.7164030909747912
ENSMUSG00000040287.10	Stac3	-0.2174760371191239	7.745487021043216	16.964944173845726	8.073749149969697e-4	0.25926064244468044	229.28019422260527	262.66690520294816	245.38372825096616	225.64007980436438	220.27038394507534	220.52459303397907	190.47508687684314	195.51028246800743	190.32539812032996	223.04217669258247	199.52017738417052	193.95163915913136	204.4082397578421	210.5192815507176	206.9807930341334
ENSMUSG00000040363.16	Bcor	0.2177228433153325	4.616736865029392	16.958993464074762	8.085971068094467e-4	0.25926064244468044	22.7984825893664	23.491829992024368	23.520791383043758	20.606009561520203	20.11807536127711	26.62656768983512	27.8544915319642	23.652086467076785	27.18934258861857	26.004527744095792	26.040004181031833	25.957684188669223	25.21706787198327	24.42678372380411	24.02935367644612
ENSMUSG00000087687.4	Pet100	-0.24741466962605269	3.66916814658429	16.901174407946687	8.205817435363865e-4	0.25926064244468044	12.361514910468147	16.11209338995744	14.315128761082544	14.008096403163457	14.116464644257467	11.664676265990854	11.135265665181468	11.428433710796948	12.10011969324357	11.404139348599008	11.43035067248781	12.501459396611958	11.546104806316999	12.969421862287824	13.268382247428944
ENSMUSG00000043770.11	Gm12481	-0.2673268451397002	4.348797568917195	16.700674827681507	8.637223163259758e-4	0.2648547817804069	19.578567028855236	24.386946291466447	24.146000319898267	22.529807134691175	24.02053115614669	16.268335165635243	16.947809032930152	19.085257091589337	20.37763625299214	19.080930866072514	19.416456605914725	18.49857953675278	20.139281590450082	20.8882515570501	19.82048551696922
ENSMUSG00000125696.1	Gm53727	6.537708347127945	-2.640612167317143	19.33756111558562	8.750205878164559e-4	0.2648547817804069	0	0	0	0	0	0.23329352531981706	0.16327369010530013	0.022720544156653973	0.17244826166142854	0.5021297596334873	0	0.26852776746899193	0.15623957789332882	0.18705896916761283	0.029850128790616298
ENSMUSG00000074649.7	Mmp24os1	-0.18810323549645758	5.139908217873246	16.617314543615365	8.824080685670729e-4	0.2648547817804069	36.714439494564076	35.247690724697016	41.35002554782578	39.088716616355406	39.3626768623307	33.62537344942963	32.932303294239034	35.33044616359693	31.256247426133925	33.06331340355885	35.085877726477484	34.58040916628463	32.34159262391906	32.68855486204034	35.760454291158325
ENSMUSG00000074513.10	Arfip1	0.3198914778368745	3.209759608353333	16.366806664089548	9.413677453549503e-4	0.2779195364933984	6.291789026286182	7.379736602066926	8.429541183107341	7.780692407047047	9.650477326663038	10.296020917447926	9.567838240170587	9.542628545794669	10.174447438024284	9.859124703572894	9.727152724600554	10.442746512683021	10.218068394223705	10.147949077342997	8.761012800045883
ENSMUSG00000003379.8	Cd79a	-1.6638627910797916	-1.621708275478682	16.274384753548734	9.642342020528417e-4	0.280078931367252	1.313873590783291	0.1591317865674809	0.28026607514167634	0.44176092420963087	0.5353549465886065	0.15552901687987805	0.2612379041684802	0.13632326493992383	0.28741376943571423	0.1834704890968511	0.22709305971830088	0.07459104651916443	0.12499166231466305	0.20264721659824725	0.059700257581232596
ENSMUSG00000057411.10	Antkmt	-0.2079675592786647	4.617538433596242	16.104251337708238	0.0010079877814131817	0.28458158958936786	25.777829745931328	25.600326164043487	27.832577154454164	27.104170253119932	28.31745901692366	24.822431094028538	22.646060817605125	21.33459096309808	20.67942071089964	22.653777232695404	25.207329628731397	23.585688909359792	23.982775206625973	23.242076919075895	24.969632733350533
ENSMUSG00000022452.17	Smdt1	-0.22111566485760317	5.959794112389481	15.939823959543762	0.0010524167979112371	0.28458158958936786	69.32071086020011	63.0559704273643	71.55408487655566	68.17368585222175	71.49806194571522	55.89712866662817	55.64367358788628	58.664445012480556	52.02189226786428	60.59354310961793	56.56509629150011	64.61076449490022	60.10536561556359	58.56504559689345	66.87921355537581
ENSMUSG00000050953.11	Gja1	0.41611839962009217	3.520114353343709	15.903929658801452	0.0010624073169005841	0.28458158958936786	10.49248346442431	10.204325813639713	7.653419744253469	8.64996390307245	9.763183631208008	12.224580726758415	11.086283558149878	13.314238875799228	16.037688334512854	12.34080447714609	10.7679959149761	11.636203256989651	10.624291296746359	14.933541038547757	11.85050112987467
ENSMUSG00000090733.7	Rps27	-1.795076659551707	1.8694939573514322	15.888551871651794	0.0010667201979329746	0.28458158958936786	3.423473440773364	2.665457425005305	1.4228893045654336	21.84579021978594	4.94498911191055	1.8663482025585365	2.4327779825689717	1.817643532532318	2.3280515324292854	2.0857697707852547	1.6464246829576814	1.5813301862062858	1.5155239055652894	1.2314715470201179	3.3133642957584093
ENSMUSG00000023089.13	Ndufa5	-0.24923369430425407	7.111883657583558	15.841584799954914	0.0010800156484335982	0.28458158958936786	145.1367686269486	156.8641586088943	155.5692306324874	155.3858425026392	160.28245335101516	128.20256861408348	131.2720468446613	119.85087042634972	107.47837908048534	118.91784595935376	137.63731861093353	143.58776454939152	132.03806727765217	139.70187347334553	142.44481458882098
ENSMUSG00000024208.17	Uqcc2	-0.2290635523501349	6.57168679565082	15.77261085552154	0.0010998816211780684	0.28458158958936786	110.05079217448214	100.73042089721541	107.85932107183127	98.84044420380644	109.55052801771065	89.04036216373018	86.27381785164059	90.15511921360297	75.81975237714141	83.66254302816411	98.31237043638109	90.85189466034228	93.77499465157595	91.22242396407252	100.22180741449422
ENSMUSG00000025466.20	Fuom	-0.1707746887917077	3.82623768744766	15.680536333712363	0.0011270478191345364	0.28458158958936786	14.841219997298582	16.31100812316679	15.048132342222313	14.962870013552013	15.29988084197965	12.800038089213963	13.69866259983468	13.632326493992384	12.933619624607141	14.127227660457535	14.022996437605078	14.276726303768072	12.561662062623636	13.998246192709694	13.79075950126473
ENSMUSG00000014418.17	Hps5	-0.2334098573196032	4.0884203583008105	15.509023746790332	0.0011796984741700967	0.28458158958936786	19.930167003853583	20.607566360488775	17.937028809067286	16.915168291510707	18.920570875486806	18.29021238507366	15.723256357140402	14.722912613511774	15.089222895374999	16.715127190876277	15.896514180281061	17.05151323428099	16.57701921448219	15.494717946050596	14.8355140089363
ENSMUSG00000048109.11	Rbm15	0.2631920146874566	3.06042901930775	15.489525665735716	0.0011858579809194269	0.28458158958936786	7.217052118387091	6.802883875759808	7.502507242254104	6.996923025384799	8.128942215305946	8.911812667217012	9.910712989391717	8.86101222109505	9.427171637491428	8.52654957223787	9.34866429173672	8.339279000842584	8.983775728866407	8.168241653652426	7.522232455235307
ENSMUSG00000041308.7	Sntb2	0.3295281104189782	3.522969878618783	15.476075502368081	0.0011901281157400425	0.28458158958936786	8.975051993378818	8.891488574457995	9.442810839388788	10.516760066667986	11.087482709611404	12.1157104149425	11.543449890444718	11.360272078326986	16.02331764604107	12.022145206609453	12.263025224788247	10.890292791798007	12.921013091778292	11.644420830683899	12.208702675362066
