Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_0-1	CPM_0-2	CPM_0-3	CPM_0-4	CPM_0-5	CPM_0-6	CPM_0-7	CPM_0-8	CPM_7-1	CPM_7-2	CPM_7-3	CPM_7-4	CPM_7-5	CPM_7-6	CPM_7-7	CPM_7-8	CPM_14-1	CPM_14-2	CPM_14-3	CPM_14-4	CPM_14-5	CPM_14-6	CPM_14-7	CPM_21-1	CPM_21-2	CPM_21-3	CPM_21-4	CPM_21-5	CPM_21-6	CPM_21-7	CPM_21-8	CPM_28-1	CPM_28-2	CPM_28-3	CPM_28-4	CPM_28-5	CPM_28-6	CPM_28-7	CPM_28-8
ENSMUSG00000106438.4	Gm32051	5.4646531126497315	0.7747079974408888	28.053814153918356	5.296553949041606e-6	0.007981906801205701	0.3439442444729495	0.082623560659251985	0.04512571146604562	0.05123126687766006	0.0511149870452125	0.08232022944679086	0.1735813526364182	0.17887457071966312	0	0.04861130982516114	0.09244950089864525	0.10816316855657292	0	0.07213535174215871	0	0.0564227437534417	0.21006716595035385	0.059606371897092426	0	0	0.049334604893267624	0.061628550088475335	0	5.721674930191798	0.03202497473565037	0	0.08589276270880175	6.905838621834986	34.00913775688644	0.945385906457577	0.0983686071779568	0.46297390031913477	1.0356697003857418	4.3827524528091155	1.0436731765383267	4.211475511972515	0.40004375802918657	0.21792549270769748	1.1777570231459782
ENSMUSG00000025889.14	Snca	3.0039387193085467	3.76900361942986	27.659525397622215	5.955242103435175e-6	0.00802099085592265	6.7757016161171055	4.2551133739514775	3.4295540714194668	2.612794610760663	5.92933849724465	2.222646195063353	1.5622321737277638	3.8159908420194797	3.3647662563703906	3.451402997586441	4.160227540439036	5.299995259272073	2.142836791607503	2.632940338588793	2.675666584638185	3.1596736501927354	2.940940323304954	1.251733809838941	1.1925083585510374	3.345290797044704	2.9107416887027897	2.8349133040698655	1.6183545761245126	21.08398022221361	6.084745199773571	3.9106975569723224	4.5952628049208935	55.46804995614897	133.10242933871635	19.57736647955899	3.442901251228488	23.6502500746358	29.556419911008476	65.43100343264582	21.249185874320332	34.1351173075667	6.582538200298433	19.04668806265276	6.619806716303256
ENSMUSG00000031805.18	Jak3	0.7309797144209658	3.2629161824982647	27.3802928967935	6.473654134847956e-6	0.00802099085592265	7.635562227299479	6.609884852740159	7.039610988703116	6.967452295361769	4.753693795204763	5.638935717105174	6.711812301941503	5.783611119935774	6.344987797727022	4.375017884264502	7.072386818746361	5.462240012106932	8.193199497322807	5.915098842857014	5.35133316927637	8.237720588002489	6.984733267849266	6.13945630540052	7.2981511543323485	10.035872391134111	9.077567300361244	5.977969358582108	10.666427888093379	9.87576768772831	12.361640247961043	12.374947063843925	8.503383508171373	9.119248436525687	11.380835641520168	13.708095643634866	7.623567056291652	14.6608401767726	16.730049006231212	18.694572409327378	11.229923379552394	17.01214450231003	17.929233882580814	15.734220573495758	15.148392056325857
ENSMUSG00000044468.15	Tent5c	2.9487208318149065	3.937281734468255	27.229075059769144	6.774076852441159e-6	0.00802099085592265	7.257223558379235	4.461672275599607	5.008953972731064	3.5349574145585443	5.775993536109013	3.3751294073184255	3.8187897580012002	3.8159908420194797	3.5089705245005502	3.159735138635474	3.1432830305539383	5.354076843550359	2.457959849196842	2.4165342833623167	3.82897114698223	4.457396756521894	3.6761754041311923	1.7285847850156804	3.3867237382849464	3.5683101835143507	3.798764576781607	2.958170404246816	1.7286969335875475	39.620639413862385	5.284120831382311	4.607123149309859	3.9510670846048805	50.64281656012324	163.37723040072896	15.283738821064162	4.672508840952948	24.22896745003472	26.76807840996994	65.23707633296401	26.217070194642766	43.88800796687148	6.000656370437798	18.26215628890505	8.731646895737423
ENSMUSG00000138590.1	Gm70902	3.4440529581598978	0.9884392619543607	26.94688761625414	7.3747119940943374e-6	0.00815004004840679	1.0318327334188486	0.9088591672517718	0.36100569172836494	0.46108140189894053	0.511149870452125	0.6174017208509315	0.4628836070304485	0.5962485690655437	0.2884085362603192	0.34027916877612796	0.739596007189162	0.16224475283485937	0.25209844607147097	0.7574211932926664	0.9226436498752362	0.3385364625206502	0.6302014978510615	0.59606371897092425	0.286202006052249	0.5575484661741172	1.0853613076518878	0.8627997012386547	0.6988349305992214	40.2476722829245	1.3450489388973157	1.6607071817279724	2.362050974492048	5.090842573788612	3.467598359525676	0.4333018737930561	0.245921517944892	0.8487854839184137	0.3186676001186898	0.07757083987272771	0.4174692706153307	0.22165660589329028	1.4183369602852978	0.34868078833231597	0.527960044858542
ENSMUSG00000138479.1	Gm69738	3.2003969079371077	-0.8446657663167341	25.809849474890513	1.042745222078099e-5	0.010803492216492903	0.24076097113106465	0.04131178032962599	0	0.10246253375532012	0	0.16464045889358173	0	0	0	0.04861130982516114	0.09244950089864525	0.10816316855657292	0.18907383455360322	0.036067675871079355	0.09226436498752362	0.0564227437534417	0.21006716595035385	0	0.047700334342041496	0.39028392632188214	0.29600762935960573	0.30814275044237666	0.1471231432840466	0.3918955431638218	0.6725244694486578	1.1785663870327547	0.3865174321896079	0.6197547481133963	1.2003225090665801	1.4968610185578304	0	0.3472304252393511	1.1551700504302505	1.4738459575818266	1.5446363012767235	0.8312122720998385	1.3092341171864286	1.220382759163106	1.2183693342889428
ENSMUSG00000056025.13	Clca3a1	1.713361502739765	0.8940957668528214	24.974596699784136	1.3506444709348196e-5	0.012665186375460314	1.0662271578661435	0.6196767049443899	0.5866342490585931	0.4098501350212805	0.1533449611356375	0.16464045889358173	0.8679067631820909	0.47699885525243496	0.6248851618973582	0.5347244080767726	0.6471465062905167	0.3785710899480052	1.3865414533930904	0.3606767587107935	0.9226436498752362	0.7334956687947422	0.7877518723138269	0.6556700908680166	0.9063063524987884	1.226606625583058	0.6906844685057467	0.12325710017695067	0.735615716420233	2.0770463787682556	1.4731488378399171	2.0892767770126106	1.374284203340828	0.7082911407010243	2.934121688829418	2.9543309576799284	0.8361331610126328	4.3596708946718525	3.58501050133526	5.546315050900032	5.301859736814699	5.59682929880558	6.546170585932144	4.35850985415395	3.3708218248660753
ENSMUSG00000027562.13	Car2	1.8990114685973132	3.5266110055209228	24.68325282635966	1.4794987618116668e-5	0.012665186375460314	6.982068162800875	7.683991141310434	6.137096759382204	5.942826957808567	7.97393797905315	7.532300994381364	5.612463735244188	5.902860833748883	7.690894300275178	6.708360755872238	7.303510570992974	4.3806083265412035	5.8612888711617	6.5282493326653634	8.39605721386465	6.432192787892354	6.459565352973381	5.960637189709242	5.342437446308647	8.140207606142113	7.646863758456481	6.470997759289911	7.209034020918284	18.18395320280133	7.621943987084788	7.767823914534065	8.589276270880175	37.716503242329544	102.1163260491087	12.999056213791684	5.951300734266386	11.535766349618441	10.675364603976108	22.262831043472854	8.057156922875881	12.634426535917546	6.146126827902957	9.370796186430992	9.46266849631079
ENSMUSG00000017756.11	Slc12a7	0.5053547731431303	3.48059790412397	24.618682805230844	1.509775085959494e-5	0.012665186375460314	10.215144060846601	8.262356065925198	8.258005198286348	7.787152565404329	9.047352707002613	7.6557813385515505	9.315532591487775	7.51273197022585	9.132936981576774	7.583364332725138	9.799647095256397	9.356114080143557	9.831839396787368	8.043091719250697	8.765114673814743	9.535443694331647	9.400505676278335	10.788753313373729	11.925083585510373	10.537666010690817	10.409601632479468	8.9977683129174	10.077935314957193	14.500135097061406	13.86681406053661	10.87495348034769	10.30713152505621	12.040949391917414	9.86931840788077	13.196011610970347	11.95178577212175	14.043541643013755	17.60638490655761	21.952547683981944	14.402689836228907	15.51596241253032	15.347133262574248	11.855146803298743	11.94001947603164
ENSMUSG00000025270.14	Alas2	2.8982909561846966	6.1771092387146584	24.547935912284537	1.543699704158336e-5	0.012665186375460314	37.180372827525844	29.000869791397445	27.21080401402551	15.471842597053339	31.997981890303027	14.77648118569896	8.563346730063298	23.551818478088975	16.102809941201155	15.944509622652854	22.650127720168086	18.27957548606082	7.121781101519055	14.643476403658218	15.362016770422683	19.97365128871836	13.759399369748177	9.238987644049326	10.780275561301378	18.00881545742399	16.083081195205246	14.174566520349327	9.857250600031122	128.34579038615163	27.60552822213062	20.30348457660973	21.12961962636523	303.32568100521365	796.480669349513	82.3667471001164	22.378858132985172	107.13987676551977	129.61804634827706	340.2257036817837	113.96911087798527	190.2921961593897	29.89417900909012	58.447617144204465	36.22618153952457
ENSMUSG00000023216.14	Epb42	3.9303707290784344	-0.5208252572733287	24.374798524603552	1.6301613031892405e-5	0.012665186375460314	0.0687888488945899	0.12393534098887798	0.09025142293209124	0.10246253375532012	0	0.04116011472339543	0	0.35774914143932623	0.24034044688359932	0	0.09244950089864525	0.05408158427828646	0.06302461151786774	0.18033837935539676	0	0.2256909750137668	0.10503358297517693	0.2384254875883697	0.1431010030261245	0	0	0.061628550088475335	0	1.2540657381242297	0.256199797885203	0.21428479764231903	0.47241019489840963	2.346214403572143	7.024109497500729	0.3939107943573238	0.245921517944892	0.9645289589981975	1.434004200534104	3.180404434781836	0.8766854682921944	1.2191113324130964	0.10910284309886906	0.4794360839569345	0.4467354225726124
ENSMUSG00000039236.19	Isg20	2.7410530279302536	2.5757740780392586	24.277749859501856	1.6808475614413158e-5	0.012665186375460314	3.1986814735984304	3.1396953050515752	1.7147770357097334	2.1004819419840626	3.578049093164875	1.728724818382608	0.6943254105456728	1.8483705641031856	2.0188597538222344	1.750007153705801	2.1263385206688405	0.8653053484525833	0.9453691727680161	1.8755191452961264	2.906327497106994	2.482600725151435	1.6280205361152424	0.6556700908680166	1.0494073555249128	2.062929324844234	1.7760457761576345	2.033742152919686	0.7723965022412447	8.11223774349111	3.618822145128492	2.1428479764231905	2.2332118304288455	25.852626635587388	70.24109497500729	7.8388248077107425	1.3279761969024169	7.2146766133065166	7.409021702759537	17.99643485047283	7.305712235768286	9.364991598991514	2.873041534936885	7.583807146227873	4.0612311142964765
ENSMUSG00000027398.14	Il1b	2.85736472438222	-0.1004175159111675	23.774157214856547	1.9719485163721842e-5	0.014212604589522478	0.2751553955783596	0.2891824623073819	0.27075426879627373	0.05123126687766006	0.2555749352260625	0.16464045889358173	0	0	0.048068089376719865	0	0.09244950089864525	0.32448950566971874	0	0.07213535174215871	0.18452872997504724	0.0564227437534417	0.15755037446276537	0.11921274379418485	0	0.2787742330870586	0.6413498636124791	0.061628550088475335	0.03678078582101165	0.8229806406440258	1.120874115747763	0.9642815893904356	0.343571050835207	0.7968275332886523	3.3342291918516116	2.599811242758337	0.1967372143559136	2.8164245602747364	2.7883415010385355	3.064048174972745	1.6281301553997896	3.0477783310327413	1.7092778752156152	1.656233744578501	1.7463293791474848
ENSMUSG00000041479.15	Syt15	0.8942753656732311	1.5005679533051144	22.33637412920923	3.136133988637881e-5	0.021661538804020896	1.9260877690485172	1.1567298492295277	1.083017075185095	1.9980194082287424	1.7890245465824375	1.6464045889358172	2.5458598386674667	1.7291208502900768	2.9321534519799117	2.090286322481929	2.1725632711181633	2.109181786853172	1.3235168418752226	1.6591130900696502	1.3839654748128543	1.7491050563566928	2.7308731573546	1.7285847850156804	2.051114376707784	1.5611357052875285	2.5653994544499166	2.033742152919686	2.0597240059766526	2.390562813299313	3.8429969682780447	4.124982354614641	1.8896407795936385	2.833164562804097	4.445638922468816	3.6239793080873786	2.606768090215855	4.9769694284306984	5.138515051913872	5.468744211027304	2.7552971860611826	5.929314207645515	4.61868702451879	4.31492475561241	3.4926587582949695
ENSMUSG00000050105.6	Fam110d	1.2884475063643615	1.9316358524309742	22.056314027146893	3.437609341349619e-5	0.022176194686635623	3.7833866892024446	2.4373950394479333	0.9927656522530036	2.2029444757393826	2.3001744170345626	1.234803441701863	1.851534428121794	1.2521219950376419	1.778519306938635	1.3125053652793508	1.8489900179729049	1.297958022678875	1.3865414533930904	2.344398931620158	1.1071723798502835	1.4105685938360426	2.520805991404246	2.5630739915749743	1.4787103646032864	4.1816134963058795	2.8614070838095222	2.5267705536274887	4.818282942552527	3.4094912255252496	6.501069871337026	5.892831935163773	2.748568406681656	3.8513330775618195	6.490632826804471	8.981166111346981	1.5738977148473088	6.481634604467887	6.253851652329287	6.593521389181856	3.840717289661042	7.093011388585289	9.23737404903758	8.586264412683281	7.432052939162552
ENSMUSG00000023995.13	Tspo2	3.8072992341016545	-0.7076349495287869	21.991952374475588	3.5111246613090656e-5	0.022176194686635623	0.0687888488945899	0.082623560659251985	0.09025142293209124	0.05123126687766006	0.306689922271275	0.1234803441701863	0	0.11924971381310874	0.09613617875343973	0.1458339294754834	0.1848990017972905	0	0.12604922303573549	0.10820302761323806	0	0.0564227437534417	0.05251679148758846	0	0	0.11150969323482346	0.24667302446633813	0.12325710017695067	0	0.6270328690621149	0.3202497473565037	0.10714239882115952	0.1717855254176035	3.1430419368607954	7.424217000522922	0.5514751121002532	0	0.8102043255584859	0.4381679501631984	1.4350605376454626	0.7514446871075952	1.1082830294664514	0.2182056861977381	0.5666062810400134	0.16244924457185905
ENSMUSG00000022651.7	Retnlg	3.3028642219124946	1.1696994232121696	21.90593610846295	3.61197596995332e-5	0.022176194686635623	0.756677337840489	0.24787068197775597	0.40613140319441055	0.1536938006329802	0.0511149870452125	0.08232022944679086	0.28930225439403034	0.05962485690655437	0.1442042681301596	0.1458339294754834	0	0.21632633711314583	0	0.14427070348431742	0	0	0.26258395743794233	0.059606371897092426	0	0.22301938646964692	0.8386882831855496	0.184885650265426	0.18390392910505826	2.1554254874010197	0.44834964629910523	1.2321375864433344	0.25767828812640525	0.7968275332886523	9.558123683307954	7.011612139560363	0.0983686071779568	3.8966969943527174	4.700347101750674	6.399594289500036	7.89016921462975	8.256708569525063	19.056629927935795	3.4868078833231597	3.127147958008287
ENSMUSG00000058624.14	Gda	1.113217347447639	4.7300701486926	21.440738073892376	4.21306503364687e-5	0.02494284966527292	34.32563559840036	17.474883079431795	14.034096265940187	11.424572513718193	12.932091722438763	14.282559809018215	13.307903702125394	14.19071594375994	14.853039617406438	17.208403678107043	18.35122592838108	16.603046373433944	14.432636037591713	9.630069457578188	17.02277534019811	12.864385575784707	17.54060835685455	13.232614561154518	14.35780063695449	13.827201961118108	20.868537869852204	13.250138269022196	13.093959752280147	41.22741114083405	25.395804965370743	27.589167696448577	20.743102194175624	36.03431178316461	83.62246813163843	38.13056489378894	13.52568348696906	42.94082925459975	30.631923061409054	55.191652569445765	55.89913533539278	55.52497977626921	64.95255925819338	38.39847181509629	41.83068047725371
ENSMUSG00000021903.12	Galnt15	0.8439617943570548	5.248078430240086	21.31688988414182	4.3902954513874313e-5	0.025095837137120502	25.83021275991851	22.14311425667953	26.03753551590832	18.545718609712942	17.430210582417462	20.7035377058679	26.095063346341533	22.180446769238227	25.716427816545128	32.132075794431515	23.158599975110633	25.905078869299214	35.79797934214888	14.463138024302822	26.24921183895047	35.3206375896545	32.08775959891655	28.968696741986918	39.638977838236485	32.114791651629155	30.143443589786518	27.424704789371525	31.85216052099609	49.57478621022346	33.24192377560509	33.10700123573829	27.52863044817096	31.20907838713888	63.483723812854684	51.36596758419502	31.773060118480046	72.8798081419038	45.37029956689846	76.21335017495498	71.2202575669754	94.0378150502284	94.8467382672835	39.00866319467785	43.455172922972295
ENSMUSG00000026180.10	Cxcr2	2.4963019553908787	0.9244083214403962	21.06378694171861	4.7774382839047905e-5	0.02559881349538273	0.4815219422621293	0.20655890164812996	0.36100569172836494	0.2561563343883003	0.2555749352260625	0.4527612619573497	0	0.5366237121589893	0.33647662563703906	0.1458339294754834	0.09244950089864525	0.5408158427828645	0.37814766910720643	0.14427070348431742	1.1994367448378072	0.3385364625206502	0.10503358297517693	0.11921274379418485	0.09540066868408299	0.5017936195567055	0.49334604893267625	0.184885650265426	0	2.8216479107795167	0.8006243683912593	1.6071359823173927	0.3865174321896079	0.7968275332886523	4.756833647041633	3.3088506726015194	0.2951058215338704	8.680760630983777	6.413185452388632	8.106152766700045	4.884390466199369	8.81085008425829	4.873260325082818	2.745861208116988	3.0053110245793926
ENSMUSG00000037185.10	Krt80	3.994813196711053	3.14829504314378	21.057729422562282	4.787134091553747e-5	0.02559881349538273	4.299303055911869	1.3219769705480318	2.16603415037019	1.690631806962782	1.43121963726595	1.6464045889358172	2.4879993877886606	1.3713717088507504	1.9227235750687945	1.750007153705801	1.1556187612330655	1.4061211912354479	1.9537629570539001	1.839451469425047	1.6607585697754252	2.0312187751239015	1.470470161652477	1.1921274379418485	1.9080133736816598	1.2823614722004697	5.821483377405579	1.109313901592556	1.0298620029883263	247.7955519424845	1.4090988883686164	1.2321375864433344	1.374284203340828	4.6038924145566575	3.2453164134022354	2.127118289529548	2.5575837866268767	3.703791202553078	3.3460098012462427	3.9173274135727496	2.8387910401842484	13.687295413910675	2.109321633244802	1.220382759163106	1.2995939565748724
ENSMUSG00000038007.15	Acer2	1.417058919164935	3.149645907595565	20.81082644452046	5.200562506415489e-5	0.02694053895901549	6.500546220538745	2.2721479181294297	3.29417693702133	2.7664884113936434	2.146829455898925	2.757727686467494	4.918138324698515	5.604736549216111	3.172493898863511	2.3819541814328957	5.362071052121424	4.542853079376062	6.806658043929716	1.4787747107142535	3.644442417007183	3.3289418814530602	3.5711418211560155	3.6955950576197303	5.10393577459844	5.017936195567056	7.252186919310341	3.7593415553969955	4.707940585089491	17.517730779422834	6.661194745015277	10.071385489188994	5.668922338780916	5.931938303371078	18.84950903126778	11.26584871861946	4.869246055308862	14.159285118093539	10.077862853753563	23.348822801691043	28.137428839473287	29.7019851897009	32.58538247219556	9.63230677768023	19.290847792908263
ENSMUSG00000069919.8	Hba-a1	2.663033820475511	10.68117420419101	20.575923897197303	5.629016329620285e-5	0.0278450795238511	846.584363345718	719.7751486830737	763.2111580252296	507.03584828820163	1101.5279708243295	366.07806034987897	165.71233131690056	485.2270855055395	429.87292329600575	446.10599026550375	556.1299726558004	373.2710946887331	167.267318968421	340.76740162995776	443.6531990425073	560.2214227279227	382.05965807220605	296.3032747004465	206.16084502630335	431.65402251200163	497.6874941632838	466.71300982002373	281.63047703148624	2408.4332500675832	770.7450669628975	534.4798565193543	595.7951485296034	6174.173873490829	18622.648077054193	1792.451678643566	486.5803154057633	1502.7361181191916	3170.0256190806963	8024.2379597944455	1919.4402124351673	4153.955622743207	775.7939496616916	1399.2124184790425	865.3265135231502
ENSMUSG00000029922.16	Mkrn1	1.6464949586426763	4.563025120593702	20.52071470815657	5.735028804812062e-5	0.0278450795238511	19.226483266037878	13.591575728446951	14.756107649396917	13.012741786925655	18.350280349231287	12.718475449529189	11.572090175761213	14.07146622994683	14.42042681301596	12.979219723318025	14.237223138391368	13.520396069571614	10.966282404108988	12.515483527264536	12.870878915759546	11.9051989319762	12.34144599958329	9.238987644049326	10.541773889591171	13.492672881413638	13.172339506502455	11.955938717164216	13.241082895564194	48.55585779799752	15.50008777205478	13.714227049108418	14.472930516433095	69.19119080723131	168.8898226645903	27.416191287269733	9.886045021384659	29.01303108666578	28.12241571047437	57.79027570518215	26.926767954688827	41.17271454467867	20.402231659488514	25.105016759926748	16.854109124330378
