Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_D0-1	CPM_D0-2	CPM_D0-3	CPM_D0-4	CPM_D1-1	CPM_D1-2	CPM_D1-3	CPM_D1-4	CPM_D3-1	CPM_D3-2	CPM_D3-3	CPM_D3-4	CPM_D5-1	CPM_D5-2	CPM_D5-3	CPM_D5-4	CPM_D7-1	CPM_D7-2	CPM_D7-3	CPM_D7-4	CPM_D14-1	CPM_D14-2	CPM_D14-3	CPM_D14-4	CPM_D21-1	CPM_D21-2	CPM_D21-3	CPM_D21-4	CPM_D28-1	CPM_D28-2	CPM_D28-3	CPM_D28-4
ENSMUSG00000050315.15	Synpo2	-2.05676784481622	8.237912871354748	480.47387575278486	5.1084441125020936e-20	8.374822355645195e-17	556.4018035051878	605.3348919930589	614.9075733782288	580.4226749165537	162.67261128634615	154.75243833686628	114.46871053175472	134.4480777000441	310.048426514864	280.8685840967467	341.8715430851845	250.4485090098545	257.8812848084899	234.83709979207507	246.0338932419749	241.6252759553612	243.1182609917042	270.6619229190835	262.81854331530906	238.8567427981153	296.1076830179096	298.59007270736794	273.8422757266054	300.770757102269	290.26913960335196	316.9603853296326	281.05939600355754	280.29605713319916	296.4703994574713	281.42181497303136	324.83243958691844	316.52102470258546
ENSMUSG00000032511.18	Scn5a	4.625222668959229	6.428343733047118	478.1372188423044	5.473143898689812e-20	8.374822355645195e-17	1.1226116880746062	0.748749152798265	0.43636993244602607	0.541158611234744	13.66055794117169	23.823467221328702	14.826964490713639	18.987842552374648	254.4131306307909	211.63388202730812	210.57273187316363	181.40991708338433	65.42180178534473	61.151290165863486	72.29963013286674	54.12337562223391	100.18870326126111	110.61958961611376	93.85525432281628	82.52083567922567	95.23564921439326	89.90211988132226	95.70559570112097	109.76033846995888	111.59942623149358	108.59708587233304	117.71214281933261	118.58176121754606	85.85990618274022	83.20689938688984	76.8868679930057	84.85204759702413
ENSMUSG00000071042.13	Rasgrp3	-1.8868891243367818	4.477894451593744	437.75347954612363	1.9003717769452293e-19	2.6842020437129467e-16	62.984424183554225	56.674551257960985	68.94644932647212	62.17311155741391	15.049008092569467	16.366121389442196	19.65566940148245	16.806009712505514	13.592448025594944	13.73213797423176	13.999906879990116	15.056288664815298	16.265310180557233	15.378641289236954	15.553609210232336	17.11190718959693	17.553509353135286	17.043962520251004	15.530006110969602	15.3270497175382	13.074016756186444	15.713073340407275	16.098875499471866	17.787741334775614	20.512905688977547	19.110913360352185	16.54899606638952	20.541379011939753	18.877000650106005	18.06881637066012	16.910112895536464	16.614386942074653
ENSMUSG00000036390.9	Gadd45a	3.4445142828074746	9.570865075048427	420.71443871758106	3.319830759928647e-19	4.354195172414987e-16	22.097724807363303	27.70371865353581	16.39504174761498	16.595530744532148	162.8069774300298	198.695724514023	287.4499629234138	253.68229397613584	1005.5599308314273	873.9114944887299	797.9946921594366	1057.6124720650746	818.5938002939062	851.032212446908	905.112480640408	754.5965087743309	841.9215137163487	1078.8495941787849	1141.594464556236	916.5575731087844	1001.0185672907609	1111.5019624455736	914.2063184637432	957.3794611866614	1120.2812291218459	1166.3091532760905	1085.9423865052297	947.2148848414428	945.3926691175669	864.6832074179399	1075.791394036481	1111.8076486339344
ENSMUSG00000035621.14	Midn	1.5045860285763408	5.537976653703814	413.4088033739123	4.2444321914334873e-19	4.935360934484749e-16	29.601497669756725	30.64111917605208	32.229036439227926	30.365010963727297	87.06926110700907	75.22409923037193	84.75797325725958	101.60264819174385	48.276625746078594	46.14174978479804	47.387697420282	46.63777220564739	48.475431818902095	43.108632275341385	51.456897329529454	43.873386102650784	45.32859540576213	39.78507128682546	40.5130594199207	41.11736537558248	36.67407895185846	37.427957187495316	38.53239624560309	38.06909126788426	41.53287196801971	42.388186979359354	42.35266486412084	37.942674608041585	37.38863999730673	37.62831009189969	42.3169327632144	38.65387982441858
ENSMUSG00000026822.15	Lcn2	6.969029340265917	4.223180579244195	413.0219469601519	4.3004996706108264e-19	4.935360934484749e-16	1.1226116880746062	0.8639413301518443	0.3116928088900186	0.841802284142935	73.0056047347864	91.4400727171587	109.81043050018951	125.01312487898838	33.65302649095576	18.898247758749818	53.61478533851104	60.28635908472793	3.525485950465607	2.8658360407764403	1.88256941449498	2.015688315566556	1.6820316087770915	1.7091438738970366	2.224246399525058	3.2288984738280475	0.8771704532904643	1.0836602303729155	0.8876572957102282	1.0390035826387625	1.0141211801292271	0.7245843928095616	0.866200896036917	1.482817168590131	1.7862108142035789	1.219645105019558	1.3328167799437607	1.6105783260174409
ENSMUSG00000028834.14	Trim63	3.313176908549088	10.009607137870447	410.38923946770774	4.703682457514002e-19	5.080530428521888e-16	270.60850165166823	286.4829450783516	215.5667466283369	242.9802164444	2639.6676813799827	2811.0189842141313	2379.0745053892583	2265.744951521401	2878.5992687584107	2584.51200014697	2549.3962919694304	4542.286436013282	1092.9807693250305	1287.0429295239096	1366.2075179477856	1166.0113600770962	436.8537991103374	513.8825914183757	700.677334536099	602.7413391587622	236.71071232366958	330.0578986278122	288.2868808113446	252.27006986469155	150.08993465912562	145.55088990562066	151.49397776477238	134.54385191472218	132.22019595138764	111.80080129345949	109.1243738578954	112.86763374169591
ENSMUSG00000021091.9	Serpina3n	4.669545050633125	6.303397198047251	407.7390121346021	5.150534983747496e-19	5.254117965087307e-16	5.258549486244209	6.04758931106291	6.607887548468395	12.927677935052216	266.895950070302	204.40134481492944	133.89714676096568	179.14616668979562	137.79930067327288	147.87437323376903	234.99528236096972	155.09201413269093	90.74120088414317	93.72494769975908	100.80710983807643	90.70597420049502	64.77978144572285	67.98594520612656	60.72987044417524	80.72246184570119	40.47515091611714	39.17848525194387	32.48018741121517	28.011536587941038	30.100960482926606	28.666370040528278	23.06829754708842	29.35105748415171	36.2925560885909	35.73108437298038	27.864200805699248	32.38110108098223
ENSMUSG00000047591.6	Mafa	-2.4763526296610263	3.9141653488720576	397.5110348774125	7.349195337858903e-19	7.102417094408694e-16	30.251430752326232	31.562656594880714	33.039437742341974	32.529645408666276	5.912110322080863	5.655571000021309	5.51040442758323	5.7789086028966326	8.202339325790053	7.992015991433918	8.258620146871142	9.792708074676618	13.581133377361827	11.301888611512723	12.460816600704868	12.008355922524164	14.189446135581104	20.604678924203164	20.09765496713713	16.757574357841765	10.943745655338175	13.212318962623623	17.107576971869854	16.5409370356091	14.059407269973375	15.035126150798401	14.862183795159734	12.080598697043126	17.00959843525681	15.403665955987751	15.077489823113792	14.325670373523552
ENSMUSG00000028525.17	Pde4b	2.2855529918548343	6.902912923684603	391.51351254354944	9.088700856021176e-19	8.180341706817788e-16	86.441099981744685	81.67125374368769	86.15189237720115	74.25898720832319	407.30857021972247	389.48365948819315	344.8831472150287	460.1308553918615	183.59178936639793	140.14728594923346	144.98957188330456	202.64785272033924	70.26934496723493	81.61578133028117	74.58560727903921	73.16519715652223	61.15694413451065	73.8255201086081	78.4841229546699	66.70332037072625	64.07521311178915	69.68768866090441	53.66291833157288	54.31910730035451	53.70232612957044	52.26064933138963	50.057293886764995	57.08846099072004	45.91373706509654	45.1720409266503	45.357421042461105	57.64175061536104
ENSMUSG00000022043.20	Trim35	-1.979294162383804	6.648050654708136	390.7030188976281	9.355580865002372e-19	8.180341706817788e-16	151.3162385873193	160.23231869882872	188.07544088423722	180.38620374491464	46.490685714544966	45.244568000170474	39.08410563069342	41.513792412645195	54.13543955021435	53.69221793140135	65.18568629295082	39.84408097884049	83.40979260078856	72.89718154425707	70.77564536875175	73.93716289439877	94.6250602476138	91.05938750373656	80.03315169719627	87.22113092593739	102.83779314291063	95.44545875207602	111.3202944938418	108.3888537408757	132.15842833774974	125.98711129976252	130.97869338495067	125.07998939754398	144.92665015242673	132.9413164471318	133.57323166498875	144.18914381871932
ENSMUSG00000035606.9	Ky	-2.985521477856857	5.9058882378990605	368.12917578456785	2.1441537891100704e-18	1.7895887216199596e-15	379.7381746976576	412.56078319184405	275.0377345645524	285.25071685529167	28.485622460935065	43.192546663879554	51.468313519488724	47.94135402198941	4.733921553741688	5.5635028448656	2.9589708547613176	3.855878804403918	19.430235067907038	20.58558282811246	23.532117681187252	18.012533883786244	12.464285511194344	12.343816867034153	12.511385997328452	15.040944789477487	15.204287857034714	16.46329965374237	18.519759033227032	16.831858038747953	20.14413435074874	22.688548799849396	25.074236464226544	25.251504135696642	25.006951398850106	20.462934539772583	24.823712526452542	22.887165685511
ENSMUSG00000020250.12	Txnrd1	1.6431852637460225	7.098740440250582	366.29151924247185	2.2986515394358474e-18	1.8351234594400447e-15	84.90489451385312	93.93922063184387	81.22714599673886	84.60112955636497	237.64891946182618	259.6557729921288	275.34979649995785	304.2182600239156	161.84387252544602	147.03543232859087	133.4186709288648	162.92618059243222	126.75724485537704	132.63573563368146	141.327175331016	116.05218259410852	140.34181679386296	154.72499680640118	167.01707339290837	135.3276309727173	122.803863460665	121.57834199991518	108.57662648891927	119.11137071370774	110.58530505136436	95.41870722810914	106.40594165000864	97.25536135164683	92.15223973277554	83.38758755059645	94.1301850835281	91.76058094283577
ENSMUSG00000030256.12	Bhlhe41	-2.056866868517318	5.4669203326328	361.16109119446514	2.796302298972782e-18	2.1394042839057592e-15	92.70409150468723	91.63537708477229	95.87670801456973	91.87670644074319	22.66308956797664	23.022678407166392	21.757576244993576	21.936265308954564	27.88795370768618	26.448715905353133	20.712795983329226	26.623925078027053	32.530620361114465	32.33147420650604	27.38690267277221	26.933026854804194	32.69179383212911	36.55668841390884	46.31198753296817	38.62416528819627	39.472670398070896	38.720013616016864	54.99440427513823	50.994295835910464	46.280802947715635	55.294846476279666	52.97502322078408	50.37217146240003	47.49696937768608	45.533417254063494	48.1896566998416	47.554444257672856
ENSMUSG00000004040.17	Stat3	1.733398156614408	7.003035884567248	358.7199664332892	3.072379443780695e-18	2.256601253868045e-15	59.97109807345923	65.14117629344906	62.27622321622572	66.62263791645513	217.3148430510329	208.95583119547757	169.68637139372274	248.72894374508158	157.484915055169	139.2200354750892	150.95167733692813	121.79680667879043	132.56628420557607	127.95352463748333	136.35181330699356	116.56682641935956	133.95872248363193	122.58359673339301	123.60454991646394	124.08779451318927	122.46970328798292	116.3267578065695	122.01253010126045	110.46686090615323	120.12726342803481	116.34108157048523	115.20471917290996	117.84035263325099	125.27833119618738	104.30224249963553	113.83088311207182	131.2621335704214
ENSMUSG00000025612.6	Bach1	1.405506766904621	5.794490842594143	349.24078003013125	4.453873655592214e-18	3.1454626178455475e-15	44.13636478903847	45.27052569995664	39.210955358364345	40.286252169697605	114.5247431330361	99.89840456674808	115.83210956538356	117.3472257118806	63.55641214726464	65.12830711251398	66.42227112777644	77.8520291936791	49.35680330651849	54.69306810214193	57.1494286543119	52.579444146480796	50.50407727892241	50.18236318636577	47.34467336131909	43.610565462968694	42.77250210330645	39.42856068972223	39.58144577689699	37.98597098127316	39.458533190482655	37.18023665604063	40.20995738445057	42.52196292280522	41.56999713055602	36.453837027806784	40.44265916641849	42.12933831740358
ENSMUSG00000048546.9	Tob2	1.6149289166464216	5.910010067945287	340.4553270700941	6.336508245991979e-18	4.30929497825573e-15	67.17944680741196	74.01097394967466	59.533326497993556	57.18242658713794	219.6886449227775	181.9792580183848	199.11306720287854	189.2887409724305	75.32091026596923	68.39576116426043	61.9175692294831	67.20245916246829	34.173176315308666	33.62311861925035	34.96200341204963	31.564821282063512	31.397923363839038	28.39077879417855	31.65579250752627	31.144565026037622	29.823795411875786	29.884014814514632	32.722275764590684	24.562044693580347	32.59016701597107	26.809622533953778	29.496419986099227	30.52858876509093	30.60915804339769	27.78080516988993	25.823325111410362	27.083146061188017
ENSMUSG00000015839.7	Nfe2l2	1.27618197604239	6.5874747022170625	332.6992112300355	8.711253163151039e-18	5.712715377920692e-15	56.24875405510659	55.810609927809146	55.481319982423315	54.77727720387241	141.35318315520607	146.94474739878376	125.77356085226052	124.3055034174092	125.70670898153669	121.99966952669567	114.95822589468224	133.85407849573602	100.0356638444616	96.55041985263726	102.60003308997642	97.653665841384	85.56796696958331	101.55163184071559	93.85525432281628	84.36008164533025	82.9134928467415	95.32042103318683	80.69611779183893	82.6215648914344	94.17498050018231	91.93164483771312	85.02445637415	89.14347919406552	91.70568702922465	86.63997449731527	83.63425294147099	90.9976754199854
ENSMUSG00000139891.1	Gm69940	2.267418047117377	6.326187861809012	330.2960244741641	9.627483225681777e-18	6.095856792757545e-15	43.72277100922151	49.590232350715866	48.499401063286896	49.36569109152497	170.77936862192672	188.98616014230498	291.76739319657185	269.367903041141	64.6813043976587	59.69726862109756	72.9585052547119	52.75821475232028	55.96708946364151	50.09158488174032	51.501720410826955	54.08048863679632	65.72861978913556	49.470219905575334	59.41915381588369	59.71418569952883	58.227410089852725	54.9749170716106	61.934270405236376	57.352997761659694	65.82568387384256	76.30779386775696	67.70043845341166	62.53999469877199	69.01269054877464	61.1629434146845	63.891904388554025	59.93046718391214
ENSMUSG00000023067.15	Cdkn1a	3.153105408211455	7.737956967708822	326.5278865344951	1.1277212642189274e-17	6.902405951195982e-15	15.65747880735635	16.6452696275922	17.953505792065073	14.551153768756448	131.67882080998285	145.0929232660334	143.10009023796036	156.79712219491987	379.6980050184298	307.22899043313373	254.82480346228064	256.32413385466043	148.2707216212865	149.2252935598662	138.95155202224853	115.19444288535679	216.11949722005141	291.9787451240771	386.54224928889045	334.3340445052333	340.1332857687739	350.0222544104517	500.6790628394646	605.7390886783986	186.690489978335	221.67753767517524	213.1765994667697	210.2983643218121	139.28384780755636	131.36029501469906	154.14859070537057	151.6062808464312
ENSMUSG00000024423.7	Impact	2.343671067307244	5.721825424533004	325.1981374098039	1.1929317341674618e-17	7.066004033155785e-15	26.470001908285454	24.823914219696327	23.75099203741942	21.22544330731829	108.56784409639403	120.01822352257611	121.5129388721704	138.87071183491398	59.009972635255295	59.91804254351286	41.646410687163026	85.38017352608675	55.606528400525704	62.64475401809909	71.76175315729674	66.81792331175944	41.188209907233905	43.01345415974209	44.04802244773731	37.97021116691464	33.75017744089025	32.88492006785501	30.664524760898793	37.113207971856596	39.043665434975246	38.357686294356164	38.751092717441026	42.260289304818734	34.30336677277327	33.60799844942782	35.861101485361814	36.44993053618418
ENSMUSG00000019132.12	BC005537	1.1856238765419407	7.048707015792403	319.37394476681175	1.529810427458832e-17	8.77824345906221e-15	100.50328849552133	99.69882949952283	102.85862693370615	98.25035230639683	241.5455376286522	229.27584735484618	220.30256051719346	221.662422839678	143.7518554982748	149.9054933199898	143.22302211926797	176.75838074791295	108.00806957335541	116.32872492278453	115.06084969068128	110.51976147265988	121.14940484756025	111.569113990501	112.44359923313284	106.26754470826485	117.37376065458118	117.41041803694242	112.45004014292755	113.37607093754177	116.30126079391091	107.2837766603657	118.85188084043382	112.99939070050085	123.00497197811009	109.63254332898026	126.57594357028402	130.16015892630423
ENSMUSG00000037621.9	Atoh8	2.551370800564696	4.529971741266776	316.9452060710933	1.6990981468441343e-17	9.454193991621815e-15	2.658817155966173	3.455765320607377	2.929912403566175	3.36720913657174	15.496895238181654	17.066811601834218	18.51950354012508	21.995233764086162	42.5584234732421	31.79144482780343	43.98708912451153	33.78484285763433	25.47964846018325	22.280866119839366	21.69437134798977	19.728013301289696	25.402990194095047	28.248350138020466	33.403414678581676	28.651364938651408	24.72785277847404	22.256713962274496	23.32117804184145	25.102326556552505	28.303200209061156	24.68115588007569	25.16541550591464	19.799970427644688	26.752566512730876	22.58602046332515	23.32429364901581	25.684485935962346
ENSMUSG00000034457.11	Eda2r	2.746998181726275	8.406413449916776	307.5401798645813	2.5691970064440002e-17	1.3875175127154332e-14	57.5486202202456	55.46503339574841	41.45514358237248	36.01711201440129	315.17818436729567	338.783717691542	335.1689291004232	290.1247992474636	671.6075439956895	565.4461700900705	383.4296262841457	730.230000243542	355.0324601480251	434.59798100056247	429.18100342355797	406.3970740065677	313.03039529497767	429.13754100431424	433.6883292216805	352.8899926965995	276.0163026353994	331.6417097337419	306.32246313782053	362.44600976770596	329.72767279383464	342.8189908480238	289.6302259222386	325.47836850553375	314.81965600338077	339.2871994000704	324.6658374894254	335.76319733447804
ENSMUSG00000059824.13	Dbp	-2.3166755080368406	6.779229123629929	305.10797840376847	2.864539821403112e-17	1.5028194343029696e-14	153.44329231209224	164.264044906204	145.06183325741466	146.9546273175238	26.380552876557786	21.17085427441605	39.08410563069342	36.02972608540656	37.02770324213795	33.116088362295244	26.321591484145454	26.19549409975995	124.19325507322024	127.71134131009377	138.86190585965352	122.09924754080818	108.51260327392723	130.3696966033684	144.73489071195198	123.71994531996836	130.990787691376	146.16909338145442	160.58527440575946	149.40871518345406	134.09447786345098	137.5351750601649	156.69118314099387	140.64956966774037	127.51109471394184	114.6918119127651	119.49535442683279	117.86890328038166
ENSMUSG00000054752.18	Fsd1l	-1.9663710369559677	3.8895485230314994	296.68057428579436	4.202453285311077e-17	2.143484645135611e-14	20.975113119288697	21.828917608503268	25.309456081869513	18.82029392405276	5.419434461907457	4.754683584088712	5.51040442758323	6.604466974739008	7.124317585829075	7.947861206950858	7.99363768226565	5.385989441072139	9.855335725165219	10.777158068835346	9.861077885449896	11.150616213772437	14.232575151190773	14.95500889659907	16.12578639655667	15.122689054637691	16.24853839666622	17.713676842634197	17.026880854078012	18.328023197747772	19.959748681634334	18.522188541194417	18.418166420995497	17.837418292745987	22.44942227851316	24.61876230502441	18.117978102360496	22.16664380281899
ENSMUSG00000079055.11	Slc8a3	-1.6207583696627754	4.374657516488371	292.14075951802374	5.187553911887463e-17	2.574428781893989e-14	48.74498119271317	49.76302061674623	52.86310038774716	39.38432115097303	15.183374236253124	17.967699017766815	14.940581076849375	13.857586955925598	8.342950857089312	7.197229870738833	7.552000241256498	6.610077950406716	10.41620849001202	10.898249732530125	13.402101307952359	12.308564820587266	16.17338085362588	19.512725893657834	16.48325456790891	17.166295683642783	18.25349943275871	20.047714261898935	17.430361443037206	17.663060904858963	25.906186510573892	24.590582830974494	23.660961318061048	24.16119739408625	21.35333836979733	23.624977404638106	24.490508331466604	23.650071208361368
ENSMUSG00000049225.16	Pdp1	-1.9868473248715652	6.089737142358672	286.584926122891	6.740119035954154e-17	3.256896466794478e-14	151.37532341300744	131.4342743604339	174.48563441663242	167.0977534023726	35.56223936160761	30.830369345248908	47.09407495326286	44.22634134869872	34.77791874134982	35.19136323299908	37.18587253297059	29.37812422402985	52.1211047904063	56.226895842275795	52.80158976845444	61.071067263122885	52.48801199696718	60.48470264846735	51.7931661603692	50.2727230735253	69.12938572360564	69.22921702497742	51.564819268985076	55.48279131290992	85.32446838269088	73.4094562965187	71.0284734750272	75.27477744078135	71.81379387104843	72.45595364634707	66.26598427782885	62.473485593413365
ENSMUSG00000027510.18	Rbm38	-1.3259357034904624	5.671026991564123	282.83266988838784	8.064907636015015e-17	3.797123949038659e-14	103.81203873405701	124.40755154186559	142.81764503340654	134.6883654628696	47.47603743489177	54.453639363037034	51.12746376108151	48.64897548356859	52.494971685056335	45.08203495720459	55.07218889384124	54.10471211258831	34.85423610119407	35.52022135046856	36.08258044448712	34.69557121900731	34.503212487735205	38.45573716268332	38.328531706101444	34.087358571804955	32.99831705235556	38.30322121971959	33.69062917809275	35.65860295616233	40.42655795333328	37.950107573400786	39.52611457178985	37.244878293410935	32.15179465566442	33.15627804016132	35.236343619763176	35.00888677080016
ENSMUSG00000056749.8	Nfil3	3.002013151628536	3.7679200509533066	281.90666143380383	8.432887211102456e-17	3.8711168742565825e-14	8.212790770651067	9.733738986377446	5.797486245354347	7.275576884378224	67.58617027287895	75.22409923037193	43.91281054146223	62.2117201638362	9.608454638782634	8.875111681095126	15.943111620430384	11.567636413211753	7.691969346470415	6.094947072637218	6.140762137757435	7.376561495264843	5.951804154134323	6.599194401991335	4.051305941992069	6.253436284755586	4.970632568645964	5.835093548161852	3.994457830696027	4.4884954769994545	6.084727080775362	5.298523372419919	4.74131016778102	4.9281864720789645	5.033866840028268	5.149612665638133	5.372917644148285	4.789351337893969
ENSMUSG00000058975.8	Kcnc1	-2.7555217610526777	3.9510846678134537	280.58165328302255	8.990895976137561e-17	4.0266056564350705e-14	61.68455801841521	66.40829024433843	83.596011344303	60.008477112474935	9.047320341366168	9.559416469062567	9.373368356198277	12.324407122504043	7.6867637110261064	6.269979396594566	9.804351190403173	5.447193866538869	9.414649981357018	9.081874777108437	10.667893348804887	11.622373053585886	9.358996387298175	8.688148025643269	5.4017412559894264	5.1498887050928355	6.766743496812153	6.001810506680763	6.052208834387919	5.278138199804914	9.127090621163044	9.555456680176093	11.078253565103727	10.074434292480007	7.104247556491507	5.736849197684587	6.247578655986378	6.611847864703178
